fips,county_name,state_name,category,topic_area,year,variable_name,value
28011,Bolivar County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,2
28021,Claiborne County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28027,Coahoma County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28029,Copiah County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28033,DeSoto County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,2
28035,Forrest County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,4
28043,Grenada County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28047,Harrison County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,2
28049,Hinds County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,12
28051,Holmes County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28057,Itawamba County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28067,Jones County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,3
28069,Kemper County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28071,Lafayette County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28073,Lamar County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28075,Lauderdale County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28083,Leflore County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28087,Lowndes County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28089,Madison County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,3
28093,Marshall County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28095,Monroe County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28101,Newton County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28105,Oktibbeha County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28109,Pearl River County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28113,Pike County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28115,Pontotoc County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28117,Prentiss County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28121,Rankin County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28131,Stone County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28133,Sunflower County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28137,Tate County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
28139,Tippah County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,2
28151,Washington County,Mississippi,Institutions,Institutions,2022,number_colleges_universities,1
29001,Adair County,Missouri,Institutions,Institutions,2022,number_colleges_universities,3
29019,Boone County,Missouri,Institutions,Institutions,2022,number_colleges_universities,5
29021,Buchanan County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29023,Butler County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29027,Callaway County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29029,Camden County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29031,Cape Girardeau County,Missouri,Institutions,Institutions,2022,number_colleges_universities,4
29037,Cass County,Missouri,Institutions,Institutions,2022,number_colleges_universities,3
29047,Clay County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29051,Cole County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29071,Franklin County,Missouri,Institutions,Institutions,2022,number_colleges_universities,3
29077,Greene County,Missouri,Institutions,Institutions,2022,number_colleges_universities,13
29079,Grundy County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29083,Henry County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29089,Howard County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29091,Howell County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29095,Jackson County,Missouri,Institutions,Institutions,2022,number_colleges_universities,17
29097,Jasper County,Missouri,Institutions,Institutions,2022,number_colleges_universities,7
29099,Jefferson County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29101,Johnson County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29105,Laclede County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29107,Lafayette County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29111,Lewis County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29117,Livingston County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29127,Marion County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29145,Newton County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29147,Nodaway County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29151,Osage County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29159,Pettis County,Missouri,Institutions,Institutions,2022,number_colleges_universities,3
29161,Phelps County,Missouri,Institutions,Institutions,2022,number_colleges_universities,3
29163,Pike County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29165,Platte County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29167,Polk County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29169,Pulaski County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29175,Randolph County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29183,St. Charles County,Missouri,Institutions,Institutions,2022,number_colleges_universities,5
29187,St. Francois County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29189,St. Louis County,Missouri,Institutions,Institutions,2022,number_colleges_universities,24
29195,Saline County,Missouri,Institutions,Institutions,2022,number_colleges_universities,2
29213,Taney County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29215,Texas County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29217,Vernon County,Missouri,Institutions,Institutions,2022,number_colleges_universities,1
29510,St. Louis city,Missouri,Institutions,Institutions,2022,number_colleges_universities,11
30001,Beaverhead County,Montana,Institutions,Institutions,2022,number_colleges_universities,2
30003,Big Horn County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30005,Blaine County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30013,Cascade County,Montana,Institutions,Institutions,2022,number_colleges_universities,3
30015,Chouteau County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30017,Custer County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30021,Dawson County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30029,Flathead County,Montana,Institutions,Institutions,2022,number_colleges_universities,2
30031,Gallatin County,Montana,Institutions,Institutions,2022,number_colleges_universities,3
30035,Glacier County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30041,Hill County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30047,Lake County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30049,Lewis and Clark County,Montana,Institutions,Institutions,2022,number_colleges_universities,2
30063,Missoula County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30081,Ravalli County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30085,Roosevelt County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30087,Rosebud County,Montana,Institutions,Institutions,2022,number_colleges_universities,1
30093,Silver Bow County,Montana,Institutions,Institutions,2022,number_colleges_universities,3
30111,Yellowstone County,Montana,Institutions,Institutions,2022,number_colleges_universities,4
31001,Adams County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31019,Buffalo County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31045,Dawes County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31053,Dodge County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31055,Douglas County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,12
31063,Frontier County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31079,Hall County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31109,Lancaster County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,11
31111,Lincoln County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31119,Madison County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31127,Nemaha County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31151,Saline County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31153,Sarpy County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31157,Scotts Bluff County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,2
31159,Seward County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31173,Thurston County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,2
31179,Wayne County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
31185,York County,Nebraska,Institutions,Institutions,2022,number_colleges_universities,1
32003,Clark County,Nevada,Institutions,Institutions,2022,number_colleges_universities,28
32007,Elko County,Nevada,Institutions,Institutions,2022,number_colleges_universities,1
32031,Washoe County,Nevada,Institutions,Institutions,2022,number_colleges_universities,10
32510,Carson City,Nevada,Institutions,Institutions,2022,number_colleges_universities,2
33001,Belknap County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,2
33005,Cheshire County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,4
33007,Coos County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,1
33009,Grafton County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,4
33011,Hillsborough County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,12
33013,Merrimack County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,9
33015,Rockingham County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,2
33017,Strafford County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,2
33019,Sullivan County,New Hampshire,Institutions,Institutions,2022,number_colleges_universities,1
34001,Atlantic County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,5
34003,Bergen County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,16
34005,Burlington County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,5
34007,Camden County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,11
34011,Cumberland County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,1
34013,Essex County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,15
34015,Gloucester County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,4
34017,Hudson County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,10
34021,Mercer County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,10
34023,Middlesex County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,16
34025,Monmouth County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,8
34027,Morris County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,11
34029,Ocean County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,22
34031,Passaic County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,10
34033,Salem County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,1
34035,Somerset County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,4
34037,Sussex County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,1
34039,Union County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,10
34041,Warren County,New Jersey,Institutions,Institutions,2022,number_colleges_universities,2
35001,Bernalillo County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,12
35005,Chaves County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,2
35006,Cibola County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35009,Curry County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35013,Dona Ana County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,4
35015,Eddy County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35017,Grant County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35025,Lea County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,2
35027,Lincoln County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35028,Los Alamos County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35031,McKinley County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,2
35035,Otero County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,2
35037,Quay County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35039,Rio Arriba County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35041,Roosevelt County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35043,Sandoval County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35045,San Juan County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35047,San Miguel County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,2
35049,Santa Fe County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,6
35053,Socorro County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35055,Taos County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
35061,Valencia County,New Mexico,Institutions,Institutions,2022,number_colleges_universities,1
36001,Albany County,New York,Institutions,Institutions,2022,number_colleges_universities,16
36003,Allegany County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36005,Bronx County,New York,Institutions,Institutions,2022,number_colleges_universities,13
36007,Broome County,New York,Institutions,Institutions,2022,number_colleges_universities,6
36009,Cattaraugus County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36011,Cayuga County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36013,Chautauqua County,New York,Institutions,Institutions,2022,number_colleges_universities,4
36015,Chemung County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36017,Chenango County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36019,Clinton County,New York,Institutions,Institutions,2022,number_colleges_universities,4
36021,Columbia County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36023,Cortland County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36025,Delaware County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36027,Dutchess County,New York,Institutions,Institutions,2022,number_colleges_universities,6
36029,Erie County,New York,Institutions,Institutions,2022,number_colleges_universities,21
36031,Essex County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36033,Franklin County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36037,Genesee County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36043,Herkimer County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36045,Jefferson County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36047,Kings County,New York,Institutions,Institutions,2022,number_colleges_universities,50
36051,Livingston County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36053,Madison County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36055,Monroe County,New York,Institutions,Institutions,2022,number_colleges_universities,19
36057,Montgomery County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36059,Nassau County,New York,Institutions,Institutions,2022,number_colleges_universities,21
36061,New York County,New York,Institutions,Institutions,2022,number_colleges_universities,82
36063,Niagara County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36065,Oneida County,New York,Institutions,Institutions,2022,number_colleges_universities,6
36067,Onondaga County,New York,Institutions,Institutions,2022,number_colleges_universities,12
36069,Ontario County,New York,Institutions,Institutions,2022,number_colleges_universities,4
36071,Orange County,New York,Institutions,Institutions,2022,number_colleges_universities,9
36075,Oswego County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36077,Otsego County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36081,Queens County,New York,Institutions,Institutions,2022,number_colleges_universities,31
36083,Rensselaer County,New York,Institutions,Institutions,2022,number_colleges_universities,4
36085,Richmond County,New York,Institutions,Institutions,2022,number_colleges_universities,6
36087,Rockland County,New York,Institutions,Institutions,2022,number_colleges_universities,18
36089,St. Lawrence County,New York,Institutions,Institutions,2022,number_colleges_universities,4
36091,Saratoga County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36093,Schenectady County,New York,Institutions,Institutions,2022,number_colleges_universities,5
36095,Schoharie County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36099,Seneca County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36101,Steuben County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36103,Suffolk County,New York,Institutions,Institutions,2022,number_colleges_universities,13
36105,Sullivan County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36109,Tompkins County,New York,Institutions,Institutions,2022,number_colleges_universities,3
36111,Ulster County,New York,Institutions,Institutions,2022,number_colleges_universities,4
36113,Warren County,New York,Institutions,Institutions,2022,number_colleges_universities,2
36115,Washington County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36117,Wayne County,New York,Institutions,Institutions,2022,number_colleges_universities,1
36119,Westchester County,New York,Institutions,Institutions,2022,number_colleges_universities,20
36123,Yates County,New York,Institutions,Institutions,2022,number_colleges_universities,1
37001,Alamance County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
37007,Anson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37011,Avery County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37013,Beaufort County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37017,Bladen County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37019,Brunswick County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37021,Buncombe County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,7
37023,Burke County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37025,Cabarrus County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37027,Caldwell County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37031,Carteret County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37035,Catawba County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37039,Cherokee County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37045,Cleveland County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37047,Columbus County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37049,Craven County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37051,Cumberland County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,7
37057,Davidson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37061,Duplin County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37063,Durham County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,6
37065,Edgecombe County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37067,Forsyth County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,9
37069,Franklin County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37071,Gaston County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
37081,Guilford County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,12
37083,Halifax County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37085,Harnett County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37087,Haywood County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37089,Henderson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37091,Hertford County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37097,Iredell County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
37099,Jackson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37101,Johnston County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37105,Lee County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37107,Lenoir County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37111,McDowell County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37115,Madison County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37117,Martin County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37119,Mecklenburg County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,16
37123,Montgomery County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37125,Moore County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37127,Nash County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37129,New Hanover County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,4
37133,Onslow County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37135,Orange County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
37137,Pamlico County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37139,Pasquotank County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
37145,Person County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37147,Pitt County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
37151,Randolph County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37153,Richmond County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37155,Robeson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37157,Rockingham County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37159,Rowan County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,4
37161,Rutherford County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37163,Sampson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37165,Scotland County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37167,Stanly County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37171,Surry County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37175,Transylvania County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37179,Union County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37181,Vance County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37183,Wake County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,15
37189,Watauga County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37191,Wayne County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,2
37193,Wilkes County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,1
37195,Wilson County,North Carolina,Institutions,Institutions,2022,number_colleges_universities,3
38003,Barnes County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38005,Benson County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38009,Bottineau County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38015,Burleigh County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,5
38017,Cass County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,5
38021,Dickey County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38035,Grand Forks County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,2
38061,Mountrail County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38071,Ramsey County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38077,Richland County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38079,Rolette County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38085,Sioux County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38089,Stark County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38093,Stutsman County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38097,Traill County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38101,Ward County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
38105,Williams County,North Dakota,Institutions,Institutions,2022,number_colleges_universities,1
39003,Allen County,Ohio,Institutions,Institutions,2022,number_colleges_universities,6
39005,Ashland County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39007,Ashtabula County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39009,Athens County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39013,Belmont County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39015,Brown County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39017,Butler County,Ohio,Institutions,Institutions,2022,number_colleges_universities,7
39023,Clark County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39025,Clermont County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39027,Clinton County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39029,Columbiana County,Ohio,Institutions,Institutions,2022,number_colleges_universities,6
39035,Cuyahoga County,Ohio,Institutions,Institutions,2022,number_colleges_universities,26
39039,Defiance County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39041,Delaware County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39043,Erie County,Ohio,Institutions,Institutions,2022,number_colleges_universities,5
39045,Fairfield County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39049,Franklin County,Ohio,Institutions,Institutions,2022,number_colleges_universities,27
39053,Gallia County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39055,Geauga County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39057,Greene County,Ohio,Institutions,Institutions,2022,number_colleges_universities,12
39061,Hamilton County,Ohio,Institutions,Institutions,2022,number_colleges_universities,22
39063,Hancock County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39065,Hardin County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39069,Henry County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39071,Highland County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39077,Huron County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39081,Jefferson County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39083,Knox County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39085,Lake County,Ohio,Institutions,Institutions,2022,number_colleges_universities,6
39087,Lawrence County,Ohio,Institutions,Institutions,2022,number_colleges_universities,4
39089,Licking County,Ohio,Institutions,Institutions,2022,number_colleges_universities,5
39093,Lorain County,Ohio,Institutions,Institutions,2022,number_colleges_universities,6
39095,Lucas County,Ohio,Institutions,Institutions,2022,number_colleges_universities,13
39097,Madison County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39099,Mahoning County,Ohio,Institutions,Institutions,2022,number_colleges_universities,5
39101,Marion County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39103,Medina County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39107,Mercer County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39109,Miami County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39113,Montgomery County,Ohio,Institutions,Institutions,2022,number_colleges_universities,16
39119,Muskingum County,Ohio,Institutions,Institutions,2022,number_colleges_universities,4
39129,Pickaway County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39131,Pike County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39133,Portage County,Ohio,Institutions,Institutions,2022,number_colleges_universities,5
39139,Richland County,Ohio,Institutions,Institutions,2022,number_colleges_universities,6
39141,Ross County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39143,Sandusky County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39145,Scioto County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39147,Seneca County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39151,Stark County,Ohio,Institutions,Institutions,2022,number_colleges_universities,11
39153,Summit County,Ohio,Institutions,Institutions,2022,number_colleges_universities,7
39155,Trumbull County,Ohio,Institutions,Institutions,2022,number_colleges_universities,6
39157,Tuscarawas County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39161,Van Wert County,Ohio,Institutions,Institutions,2022,number_colleges_universities,1
39165,Warren County,Ohio,Institutions,Institutions,2022,number_colleges_universities,2
39167,Washington County,Ohio,Institutions,Institutions,2022,number_colleges_universities,3
39169,Wayne County,Ohio,Institutions,Institutions,2022,number_colleges_universities,4
39173,Wood County,Ohio,Institutions,Institutions,2022,number_colleges_universities,5
40013,Bryan County,Oklahoma,Institutions,Institutions,2022,number_colleges_universities,3
40015,Caddo County,Oklahoma,Institutions,Institutions,2022,number_colleges_universities,1
